45,45.9,,45,45.9,,45,45.9,,45,45.9,,45,45.9,,45,45.9,,45,45.9
46,46.92,,46,46.92,,46,46.92,,46,46.92,,46,46.92,,46,46.92,,46,46.92
46.21166102,47.13589424,,46.21166102,47.13589424,,46.21166102,47.13589424,,46.21166102,47.13589424,,46.21166102,47.13589424,,46.21166102,47.13589424,,46.21166102,47.13589424
46.46242562,47.39167413,,46.46242562,47.39167413,,46.46242562,47.39167413,,46.46242562,47.39167413,,46.46242562,47.39167413,,46.46242562,47.39167413,,46.46242562,47.39167413
46.56920302,47.50058708,,46.56920302,47.50058708,,46.56920302,47.50058708,,46.56920302,47.50058708,,46.56920302,47.50058708,,46.56920302,47.50058708,,46.56920302,47.50058708
46.63340329,47.56607136,,46.63340329,47.56607136,,46.63340329,47.56607136,,46.63340329,47.56607136,,46.63340329,47.56607136,,46.63340329,47.56607136,,46.63340329,47.56607136
46.77837644,47.71394397,,46.77837644,47.71394397,,46.77837644,47.71394397,,46.77837644,47.71394397,,46.77837644,47.71394397,,46.77837644,47.71394397,,46.77837644,47.71394397
46.950679,47.88969258,,46.950679,47.88969258,,46.950679,47.88969258,,46.950679,47.88969258,,46.950679,47.88969258,,46.950679,47.88969258,,46.950679,47.88969258
48,48.96,,48,48.96,,48,48.96,,48,48.96,,48,48.96,,48,48.96,,48,48.96
48,48.96,,48,48.96,,48,48.96,,48,48.96,,48,48.96,,48,48.96,,48,48.96
48.13793053,49.10068914,,48.13793053,49.10068914,,48.13793053,49.10068914,,48.13793053,49.10068914,,48.13793053,49.10068914,,48.13793053,49.10068914,,48.13793053,49.10068914
48.42306421,49.39152549,,48.42306421,49.39152549,,48.42306421,49.39152549,,48.42306421,49.39152549,,48.42306421,49.39152549,,48.42306421,49.39152549,,48.42306421,49.39152549
48.82037576,49.79678328,,48.82037576,49.79678328,,48.82037576,49.79678328,,48.82037576,49.79678328,,48.82037576,49.79678328,,48.82037576,49.79678328,,48.82037576,49.79678328
48.90166929,49.87970268,,48.90166929,49.87970268,,48.90166929,49.87970268,,48.90166929,49.87970268,,48.90166929,49.87970268,,48.90166929,49.87970268,,48.90166929,49.87970268
48.92358502,49.90205672,,48.92358502,49.90205672,,48.92358502,49.90205672,,48.92358502,49.90205672,,48.92358502,49.90205672,,48.92358502,49.90205672,,48.92358502,49.90205672
49,49.98,,49,49.98,,49,49.98,,49,49.98,,49,49.98,,49,49.98,,49,49.98
49.07871232,50.06028657,,49.07871232,50.06028657,,49.07871232,50.06028657,,49.07871232,50.06028657,,49.07871232,50.06028657,,49.07871232,50.06028657,,49.07871232,50.06028657
49.29184469,50.27768158,,49.29184469,50.27768158,,49.29184469,50.27768158,,49.29184469,50.27768158,,49.29184469,50.27768158,,49.29184469,50.27768158,,49.29184469,50.27768158
49.41945224,50.40784128,,49.41945224,50.40784128,,49.41945224,50.40784128,,49.41945224,50.40784128,,49.41945224,50.40784128,,49.41945224,50.40784128,,49.41945224,50.40784128
49.5,50.49,,49.5,50.49,,49.5,50.49,,49.5,50.49,,49.5,50.49,,49.5,50.49,,49.5,50.49
49.86043743,50.85764618,,49.86043743,50.85764618,,49.86043743,50.85764618,,49.86043743,50.85764618,,49.86043743,50.85764618,,49.86043743,50.85764618,,49.86043743,50.85764618
50.09340173,51.09526976,,50.09340173,51.09526976,,50.09340173,51.09526976,,50.09340173,51.09526976,,50.09340173,51.09526976,,50.09340173,51.09526976,,50.09340173,51.09526976
50.68166442,51.69529771,,50.68166442,51.69529771,,50.68166442,51.69529771,,50.68166442,51.69529771,,50.68166442,51.69529771,,50.68166442,51.69529771,,50.68166442,51.69529771
50.7690575,51.78443865,,50.7690575,51.78443865,,50.7690575,51.78443865,,50.7690575,51.78443865,,50.7690575,51.78443865,,50.7690575,51.78443865,,50.7690575,51.78443865
50.95295586,51.97201498,,50.95295586,51.97201498,,50.95295586,51.97201498,,50.95295586,51.97201498,,50.95295586,51.97201498,,50.95295586,51.97201498,,50.95295586,51.97201498
51.21602845,52.24034902,,51.21602845,52.24034902,,51.21602845,52.24034902,,51.21602845,52.24034902,,51.21602845,52.24034902,,51.21602845,52.24034902,,51.21602845,52.24034902
51.34159257,52.36842442,,51.34159257,52.36842442,,51.34159257,52.36842442,,51.34159257,52.36842442,,51.34159257,52.36842442,,51.34159257,52.36842442,,51.34159257,52.36842442
51.35316418,52.38022746,,51.35316418,52.38022746,,51.35316418,52.38022746,,51.35316418,52.38022746,,51.35316418,52.38022746,,51.35316418,52.38022746,,51.35316418,52.38022746
52.2039981,53.24807806,,52.2039981,53.24807806,,52.2039981,53.24807806,,52.2039981,53.24807806,,52.2039981,53.24807806,,52.2039981,53.24807806,,52.2039981,53.24807806
52.28071163,53.32632586,,52.28071163,53.32632586,,52.28071163,53.32632586,,52.28071163,53.32632586,,52.28071163,53.32632586,,52.28071163,53.32632586,,52.28071163,53.32632586
52.32470047,53.37119448,,52.32470047,53.37119448,,52.32470047,53.37119448,,52.32470047,53.37119448,,52.32470047,53.37119448,,52.32470047,53.37119448,,52.32470047,53.37119448
52.50336261,53.55342986,,52.50336261,53.55342986,,52.50336261,53.55342986,,52.50336261,53.55342986,,52.50336261,53.55342986,,52.50336261,53.55342986,,52.50336261,53.55342986
52.88512832,53.94283089,,52.88512832,53.94283089,,52.88512832,53.94283089,,52.88512832,53.94283089,,52.88512832,53.94283089,,52.88512832,53.94283089,,52.88512832,53.94283089
53.30903552,54.37521623,,53.30903552,54.37521623,,53.30903552,54.37521623,,53.30903552,54.37521623,,53.30903552,54.37521623,,53.30903552,54.37521623,,53.30903552,54.37521623
53.5989725,54.67095195,,53.5989725,54.67095195,,53.5989725,54.67095195,,53.5989725,54.67095195,,53.5989725,54.67095195,,53.5989725,54.67095195,,53.5989725,54.67095195
53.69549575,54.76940567,,53.69549575,54.76940567,,53.69549575,54.76940567,,53.69549575,54.76940567,,53.69549575,54.76940567,,53.69549575,54.76940567,,53.69549575,54.76940567
53.82139363,54.8978215,,53.82139363,54.8978215,,53.82139363,54.8978215,,53.82139363,54.8978215,,53.82139363,54.8978215,,53.82139363,54.8978215,,53.82139363,54.8978215
54.3233952,55.4098631,,54.3233952,55.4098631,,54.3233952,55.4098631,,54.3233952,55.4098631,,54.3233952,55.4098631,,54.3233952,55.4098631,,54.3233952,55.4098631
54.43380619,55.52248231,,54.43380619,55.52248231,,54.43380619,55.52248231,,54.43380619,55.52248231,,54.43380619,55.52248231,,54.43380619,55.52248231,,54.43380619,55.52248231
55,56.1,,55,56.1,,55,56.1,,55,56.1,,55,56.1,,55,56.1,,55,56.1
55.83483775,56.95153451,,55.83483775,56.95153451,,55.83483775,56.95153451,,55.83483775,56.95153451,,55.83483775,56.95153451,,55.83483775,56.95153451,,55.83483775,56.95153451
55.93832072,57.05708713,,55.93832072,57.05708713,,55.93832072,57.05708713,,55.93832072,57.05708713,,55.93832072,57.05708713,,55.93832072,57.05708713,,55.93832072,57.05708713
55.96909703,57.08847897,,55.96909703,57.08847897,,55.96909703,57.08847897,,55.96909703,57.08847897,,55.96909703,57.08847897,,55.96909703,57.08847897,,55.96909703,57.08847897
56.19072034,57.31453475,,56.19072034,57.31453475,,56.19072034,57.31453475,,56.19072034,57.31453475,,56.19072034,57.31453475,,56.19072034,57.31453475,,56.19072034,57.31453475
56.71026043,57.84446564,,56.71026043,57.84446564,,56.71026043,57.84446564,,56.71026043,57.84446564,,56.71026043,57.84446564,,56.71026043,57.84446564,,56.71026043,57.84446564
57,58.14,,57,58.14,,57,58.14,,57,58.14,,57,58.14,,57,58.14,,57,58.14
57.22866555,58.37323886,,57.22866555,58.37323886,,57.22866555,58.37323886,,57.22866555,58.37323886,,57.22866555,58.37323886,,57.22866555,58.37323886,,57.22866555,58.37323886
57.49111791,58.64094027,,57.49111791,58.64094027,,57.49111791,58.64094027,,57.49111791,58.64094027,,57.49111791,58.64094027,,57.49111791,58.64094027,,57.49111791,58.64094027
57.94205514,59.10089624,,57.94205514,59.10089624,,57.94205514,59.10089624,,57.94205514,59.10089624,,57.94205514,59.10089624,,57.94205514,59.10089624,,57.94205514,59.10089624
58.04982907,59.21082565,,58.04982907,59.21082565,,58.04982907,59.21082565,,58.04982907,59.21082565,,58.04982907,59.21082565,,58.04982907,59.21082565,,58.04982907,59.21082565
59.70059497,60.89460687,,59.70059497,60.89460687,,59.70059497,60.89460687,,59.70059497,60.89460687,,59.70059497,60.89460687,,59.70059497,60.89460687,,59.70059497,60.89460687
61.53452963,62.76522022,,61.53452963,62.76522022,,61.53452963,62.76522022,,61.53452963,62.76522022,,61.53452963,62.76522022,,61.53452963,62.76522022,,61.53452963,62.76522022
62,63.24,,62,63.24,,62,63.24,,62,63.24,,62,63.24,,62,63.24,,62,63.24
62.31520132,63.56150535,,62.31520132,63.56150535,,62.31520132,63.56150535,,62.31520132,63.56150535,,62.31520132,63.56150535,,62.31520132,63.56150535,,62.31520132,63.56150535
62.42439063,63.67287844,,62.42439063,63.67287844,,62.42439063,63.67287844,,62.42439063,63.67287844,,62.42439063,63.67287844,,62.42439063,63.67287844,,62.42439063,63.67287844
62.59433852,63.84622529,,62.59433852,63.84622529,,62.59433852,63.84622529,,62.59433852,63.84622529,,62.59433852,63.84622529,,62.59433852,63.84622529,,62.59433852,63.84622529
63.28336674,64.54903407,,63.28336674,64.54903407,,63.28336674,64.54903407,,63.28336674,64.54903407,,63.28336674,64.54903407,,63.28336674,64.54903407,,63.28336674,64.54903407
